id | parent id | depth | numSubcategories | category path | url
 4457 |    77 |   2 |  60 | Kitchen & Bath Fixtures > Show results for                                       | https://www.amazon.com/Kitchen-and-Bath-Fixtures/b/131-8326658-6623122?ie=UTF8&node=3754161
 4480 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for >  & Up                               | https://www.amazon.com/s/ref=lp_3754161_nr_p_72_0?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_72%3A1248909011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=1248907011
 4459 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for >  Tools & Home Improvement           | https://www.amazon.com/s/ref=lp_3754161_ex_n_1?rh=n%3A228013&bbn=228013&ie=UTF8&qid=1585998265
 4508 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > $                                   | 
 4506 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > $100 to $200                        | https://www.amazon.com/s/ref=lp_3754161_nr_p_36_3?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_36%3A1253531011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=1243644011
 4507 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > $200 & Above                        | https://www.amazon.com/s/ref=lp_3754161_nr_p_36_4?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_36%3A1253532011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=1243644011
 4504 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > $25 to $50                          | https://www.amazon.com/s/ref=lp_3754161_nr_p_36_1?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_36%3A1253529011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=1243644011
 4505 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > $50 to $100                         | https://www.amazon.com/s/ref=lp_3754161_nr_p_36_2?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_36%3A1253530011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=1243644011
 4491 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > (What's this?)                      | https://www.amazon.com/gp/help/customer/display.html/ref=lp_3754161_nr_p_n_global_store_ori_whatsthis?nodeId=202045610&pop-up=1&ie=UTF8&qid=1585998265
 4485 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > 1 Star & Up                         | https://www.amazon.com/s/ref=lp_3754161_nr_p_72_3?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_72%3A1248912011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=1248907011
 4483 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > 2 Stars & Up                        | https://www.amazon.com/s/ref=lp_3754161_nr_p_72_2?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_72%3A1248911011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=1248907011
 4481 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > 3 Stars & Up                        | https://www.amazon.com/s/ref=lp_3754161_nr_p_72_1?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_72%3A1248910011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=1248907011
 4479 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > 4 Stars & Up                        | https://www.amazon.com/s/ref=lp_3754161_nr_p_72_0?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_72%3A1248909011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=1248907011
 4490 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Amazon Global Store                 | 
 4523 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Availability                        | 
 4478 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Avg. Customer Review                | 
 4469 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > BONA BIDET                          | 
 4461 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Bathroom Fixtures                   | https://www.amazon.com/s/ref=lp_3754161_nr_n_0?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cn%3A680350011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=3754161
 4512 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Buildcom                            | 
 4473 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > COSTWAY                             | 
 4493 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Certifications                      | 
 4518 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Certified Battery                   | 
 4475 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Color                               | 
 4497 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Condition                           | 
 4494 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Energy Star                         | https://www.amazon.com/s/ref=lp_3754161_nr_p_n_special_merchand_0?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_n_special_merchandising_browse-bin%3A544734011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=544733011
 4468 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Evokem                              | 
 4466 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Featured Brands                     | 
 4477 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Frustration-Free Packaging          | 
 4510 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Go                                  | 
 4472 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > In My Bathroom                      | 
 4524 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Include Out of Stock                | 
 4515 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Isopure_Water                       | 
 4460 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Kitchen & Bath Fixtures             | 
 4462 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Kitchen Fixtures                    | https://www.amazon.com/s/ref=lp_3754161_nr_n_1?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cn%3A680340011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=3754161
 4488 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Last 30 days                        | https://www.amazon.com/s/ref=lp_3754161_nr_p_n_date_first_avail_0?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_n_date_first_available_absolute%3A1249048011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=1249047011
 4489 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Last 90 days                        | https://www.amazon.com/s/ref=lp_3754161_nr_p_n_date_first_avail_1?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_n_date_first_available_absolute%3A1249049011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=1249047011
 4464 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Laundry & Utility Fixtures          | https://www.amazon.com/s/ref=lp_3754161_nr_n_3?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cn%3A680338011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=3754161
 4467 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Megahome                            | 
 4499 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > New                                 | https://www.amazon.com/s/ref=lp_3754161_nr_p_n_condition-type_0?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_n_condition-type%3A6358196011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=6358194011
 4487 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > New Arrivals                        | 
 4521 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > OJCommerce                          | 
 4476 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Packaging Option                    | 
 4520 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Pavel Water Filtration              | 
 4502 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Price                               | 
 4470 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Primo                               | 
 4465 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Refine by                           | 
 4501 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Renewed                             | https://www.amazon.com/s/ref=lp_3754161_nr_p_n_condition-type_2?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_n_condition-type%3A16907721011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=6358194011
 4474 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > See more                            | https://www.amazon.com/gp/search/other/ref=lp_3754161_sa_p_89?rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161&bbn=3754161&pickerToList=lbr_brands_browse-bin&ie=UTF8&qid=1585998265
 4511 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Seller                              | 
 4458 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Show results for                    | 
 4471 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > SonTiy                              | 
 4519 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Stone Center Online                 | 
 4513 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Stone Tile Mosaics                  | 
 4514 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > TILEFORNIA®                         | 
 4516 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > TechnologyLK                        | 
 4495 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > UL Listed                           | https://www.amazon.com/s/ref=lp_3754161_nr_p_n_special_merchand_1?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_n_special_merchandising_browse-bin%3A5741531011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=544733011
 4517 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > UnbeatableSale, Inc                 | 
 4503 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Under $25                           | https://www.amazon.com/s/ref=lp_3754161_nr_p_36_0?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_36%3A1253528011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=1243644011
 4500 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Used                                | https://www.amazon.com/s/ref=lp_3754161_nr_p_n_condition-type_1?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_n_condition-type%3A6358198011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=6358194011
 4463 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > Water Filtration & Softeners        | https://www.amazon.com/s/ref=lp_3754161_nr_n_2?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cn%3A13397631&bbn=3754161&ie=UTF8&qid=1585998265&rnid=3754161
 4496 |  4457 |   3 |   0 | Kitchen & Bath Fixtures > Show results for > WaterSense                          | https://www.amazon.com/s/ref=lp_3754161_nr_p_n_special_merchand_2?fst=as%3Aoff&rh=n%3A228013%2Cn%3A%21468240%2Cn%3A3754161%2Cp_n_special_merchandising_browse-bin%3A562213011&bbn=3754161&ie=UTF8&qid=1585998265&rnid=544733011
   57 |     1 |   1 |   1 | Kitchen & Dining                                                                 | https://www.amazon.com/Handmade-Kitchen-Dining/b/131-8326658-6623122?ie=UTF8&node=11434959011
 4525 |    57 |   2 |  44 | Kitchen & Dining > Show results for                                              | https://www.amazon.com/Handmade-Kitchen-Dining/b/131-8326658-6623122?ie=UTF8&node=11434959011
 4564 |  4525 |   3 |   0 | Kitchen & Dining > Show results for >  & Up                                      | https://www.amazon.com/s/ref=lp_11434959011_nr_p_72_0?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cp_72%3A2661618011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=2661617011
 4527 |  4525 |   3 |   0 | Kitchen & Dining > Show results for >  Handmade Products                         | https://www.amazon.com/s/ref=lp_11434959011_ex_n_1?rh=n%3A11260432011&bbn=11260432011&ie=UTF8&qid=1585998127
 4528 |  4525 |   3 |   0 | Kitchen & Dining > Show results for >  Home & Kitchen                            | https://www.amazon.com/s/ref=lp_11434959011_ex_n_1?rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011&bbn=11403478011&ie=UTF8&qid=1585998127
 4553 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > $                                          | 
 4551 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > $100 to $200                               | https://www.amazon.com/s/ref=lp_11434959011_nr_p_36_3?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cp_36%3A2661615011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=2661611011
 4552 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > $200 & Above                               | https://www.amazon.com/s/ref=lp_11434959011_nr_p_36_4?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cp_36%3A2661616011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=2661611011
 4549 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > $25 to $50                                 | https://www.amazon.com/s/ref=lp_11434959011_nr_p_36_1?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cp_36%3A2661613011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=2661611011
 4550 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > $50 to $100                                | https://www.amazon.com/s/ref=lp_11434959011_nr_p_36_2?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cp_36%3A2661614011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=2661611011
 4569 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > 1 Star & Up                                | https://www.amazon.com/s/ref=lp_11434959011_nr_p_72_3?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cp_72%3A2661621011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=2661617011
 4567 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > 2 Stars & Up                               | https://www.amazon.com/s/ref=lp_11434959011_nr_p_72_2?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cp_72%3A2661620011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=2661617011
 4565 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > 3 Stars & Up                               | https://www.amazon.com/s/ref=lp_11434959011_nr_p_72_1?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cp_72%3A2661619011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=2661617011
 4563 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > 4 Stars & Up                               | https://www.amazon.com/s/ref=lp_11434959011_nr_p_72_0?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cp_72%3A2661618011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=2661617011
 4561 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Accepts Custom Orders                      | 
 4538 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Artisan Location                           | 
 4562 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Avg. Customer Review                       | 
 4530 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Bakeware                                   | https://www.amazon.com/s/ref=lp_11434959011_nr_n_0?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cn%3A11434960011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=11434959011
 4539 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > California                                 | 
 4537 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Color                                      | 
 4531 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Containers & Storage                       | https://www.amazon.com/s/ref=lp_11434959011_nr_n_1?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cn%3A11434968011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=11434959011
 4532 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Cookware                                   | https://www.amazon.com/s/ref=lp_11434959011_nr_n_2?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cn%3A11434972011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=11434959011
 4560 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Custom Orders                              | 
 4557 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Featured Artisans                          | 
 4556 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Featured Stores                            | 
 4540 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Florida                                    | 
 4541 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Georgia                                    | 
 4555 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Go                                         | 
 4529 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Kitchen & Dining                           | 
 4533 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Kitchen Linen                              | https://www.amazon.com/s/ref=lp_11434959011_nr_n_3?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cn%3A11434973011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=11434959011
 4534 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Kitchen Utensils & Tools                   | https://www.amazon.com/s/ref=lp_11434959011_nr_n_4?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cn%3A11434982011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=11434959011
 4572 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Last 30 days                               | https://www.amazon.com/s/ref=lp_11434959011_nr_p_n_date_first_avail_0?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cp_n_date_first_available_absolute%3A2661609011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=2661608011
 4573 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Last 90 days                               | https://www.amazon.com/s/ref=lp_11434959011_nr_p_n_date_first_avail_1?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cp_n_date_first_available_absolute%3A2661610011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=2661608011
 4558 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Made in Italy                              | 
 4559 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Made in USA                                | 
 4542 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Michigan                                   | 
 4571 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > New Arrivals                               | 
 4543 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > North Carolina                             | 
 4544 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Pennsylvania                               | 
 4547 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Price                                      | 
 4536 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Refine by                                  | 
 4546 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > See more                                   | https://www.amazon.com/gp/search/other/ref=lp_11434959011_sa_p_n_location_browse-?rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011&bbn=11434959011&pickerToList=location_browse-bin&ie=UTF8&qid=1585998127
 4526 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Show results for                           | 
 4535 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Tableware                                  | https://www.amazon.com/s/ref=lp_11434959011_nr_n_5?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cn%3A11434995011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=11434959011
 4545 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Texas                                      | 
 4548 |  4525 |   3 |   0 | Kitchen & Dining > Show results for > Under $25                                  | https://www.amazon.com/s/ref=lp_11434959011_nr_p_36_0?fst=as%3Aoff&rh=n%3A11260432011%2Cn%3A%2111260433011%2Cn%3A11403478011%2Cn%3A11434959011%2Cp_36%3A2661612011&bbn=11434959011&ie=UTF8&qid=1585998127&rnid=2661611011
   78 |     1 |   1 |   1 | Lab & Scientific                                                                 | https://www.amazon.com/Lab-Scientific-Supplies/b/131-8326658-6623122?ie=UTF8&node=317970011
 4574 |    78 |   2 |  41 | Lab & Scientific > Show results for                                              | https://www.amazon.com/Lab-Scientific-Supplies/b/131-8326658-6623122?ie=UTF8&node=317970011
 4599 |  4574 |   3 |   0 | Lab & Scientific > Show results for >  & Up                                      | https://www.amazon.com/s/ref=lp_317970011_nr_p_72_0?fst=as%3Aoff&rh=n%3A16310091%2Cn%3A%2116310161%2Cn%3A317970011%2Cp_72%3A1248921011&bbn=317970011&ie=UTF8&qid=1586000224&rnid=1248919011
 4576 |  4574 |   3 |   0 | Lab & Scientific > Show results for >  Industrial & Scientific                   | https://www.amazon.com/s/ref=lp_317970011_ex_n_1?rh=n%3A16310091&bbn=16310091&ie=UTF8&qid=1586000224
 4604 |  4574 |   3 |   0 | Lab & Scientific > Show results for > 1 Star & Up                                | https://www.amazon.com/s/ref=lp_317970011_nr_p_72_3?fst=as%3Aoff&rh=n%3A16310091%2Cn%3A%2116310161%2Cn%3A317970011%2Cp_72%3A1248924011&bbn=317970011&ie=UTF8&qid=1586000224&rnid=1248919011
 4602 |  4574 |   3 |   0 | Lab & Scientific > Show results for > 2 Stars & Up                               | https://www.amazon.com/s/ref=lp_317970011_nr_p_72_2?fst=as%3Aoff&rh=n%3A16310091%2Cn%3A%2116310161%2Cn%3A317970011%2Cp_72%3A1248923011&bbn=317970011&ie=UTF8&qid=1586000224&rnid=1248919011
 4600 |  4574 |   3 |   0 | Lab & Scientific > Show results for > 3 Stars & Up                               | https://www.amazon.com/s/ref=lp_317970011_nr_p_72_1?fst=as%3Aoff&rh=n%3A16310091%2Cn%3A%2116310161%2Cn%3A317970011%2Cp_72%3A1248922011&bbn=317970011&ie=UTF8&qid=1586000224&rnid=1248919011
 4598 |  4574 |   3 |   0 | Lab & Scientific > Show results for > 4 Stars & Up                               | https://www.amazon.com/s/ref=lp_317970011_nr_p_72_0?fst=as%3Aoff&rh=n%3A16310091%2Cn%3A%2116310161%2Cn%3A317970011%2Cp_72%3A1248921011&bbn=317970011&ie=UTF8&qid=1586000224&rnid=1248919011
 4612 |  4574 |   3 |   0 | Lab & Scientific > Show results for > APlus Warehouse                            | https://www.amazon.com/s/ref=lp_317970011_nr_p_6_5?fst=as%3Aoff&rh=n%3A16310091%2Cn%3A%2116310161%2Cn%3A317970011%2Cp_6%3AA3IZWW2FD4CMAV&bbn=317970011&ie=UTF8&qid=1586000224&rnid=126834011
 4616 |  4574 |   3 |   0 | Lab & Scientific > Show results for > Agilent Technologies                       | https://www.amazon.com/s/ref=lp_317970011_nr_p_6_9?fst=as%3Aoff&rh=n%3A16310091%2Cn%3A%2116310161%2Cn%3A317970011%2Cp_6%3AATOBN393VCSPA&bbn=317970011&ie=UTF8&qid=1586000224&rnid=126834011
 4607 |  4574 |   3 |   0 | Lab & Scientific > Show results for > All Star Supplies, Corp.                   | https://www.amazon.com/s/ref=lp_317970011_nr_p_6_0?fst=as%3Aoff&rh=n%3A16310091%2Cn%3A%2116310161%2Cn%3A317970011%2Cp_6%3AA37C30DXZ4UX4F&bbn=317970011&ie=UTF8&qid=1586000224&rnid=126834011
 4587 |  4574 |   3 |   0 | Lab & Scientific > Show results for > Alliance Chemical                          | 
 4609 |  4574 |   3 |   0 | Lab & Scientific > Show results for > AmScope                                    | https://www.amazon.com/s/ref=lp_317970011_nr_p_6_2?fst=as%3Aoff&rh=n%3A16310091%2Cn%3A%2116310161%2Cn%3A317970011%2Cp_6%3AA35BV4NHHC5J5C&bbn=317970011&ie=UTF8&qid=1586000224&rnid=126834011
 4618 |  4574 |   3 |   0 | Lab & Scientific > Show results for > Availability                               | 
 4597 |  4574 |   3 |   0 | Lab & Scientific > Show results for > Avg. Customer Review                       | 
 4614 |  4574 |   3 |   0 | Lab & Scientific > Show results for > BioTech Solutions                          | https://www.amazon.com/s/ref=lp_317970011_nr_p_6_7?fst=as%3Aoff&rh=n%3A16310091%2Cn%3A%2116310161%2Cn%3A317970011%2Cp_6%3AA2BUIM92WWVR8P&bbn=317970011&ie=UTF8&qid=1586000224&rnid=126834011
 4593 |  4574 |   3 |   0 | Lab & Scientific > Show results for > DMSO Store                                 | 
 4586 |  4574 |   3 |   0 | Lab & Scientific > Show results for > Featured Brands                            | 
 4596 |  4574 |   3 |   0 | Lab & Scientific > Show results for > Frustration-Free Packaging                 | 
 4589 |  4574 |   3 |   0 | Lab & Scientific > Show results for > Future Chemical                            | 
 4608 |  4574 |   3 |   0 | Lab & Scientific > Show results for > GeneTex, Inc.                              | https://www.amazon.com/s/ref=lp_317970011_nr_p_6_1?fst=as%3Aoff&rh=n%3A16310091%2Cn%3A%2116310161%2Cn%3A317970011%2Cp_6%3AA5CN27QPIVMSV&bbn=317970011&ie=UTF8&qid=1586000224&rnid=126834011
 4578 |  4574 |   3 |   0 | Lab & Scientific > Show results for > Glassware & Labware                        | https://www.amazon.com/s/ref=lp_317970011_nr_n_0?fst=as%3Aoff&rh=n%3A16310091%2Cn%3A%2116310161%2Cn%3A317970011%2Cn%3A318049011&bbn=317970011&ie=UTF8&qid=1586000224&rnid=317970011
 4590 |  4574 |   3 |   0 | Lab & Scientific > Show results for > Imax                                       | 
 4619 |  4574 |   3 |   0 | Lab & Scientific > Show results for > Include Out of Stock                       | 
 4577 |  4574 |   3 |   0 | Lab & Scientific > Show results for > Lab & Scientific Products                  | 
 4579 |  4574 |   3 |   0 | Lab & Scientific > Show results for > Lab Chemicals                              | https://www.amazon.com/s/ref=lp_317970011_nr_n_1?fst=as%3Aoff&rh=n%3A16310091%2Cn%3A%2116310161%2Cn%3A317970011%2Cn%3A3013597011&bbn=317970011&ie=UTF8&qid=1586000224&rnid=317970011
